algae,Cropland,Population,Temperature,Precipitation,Solar_radiation,Vapor_pressure,Wind_speed,Urban_extent,Elevation,Slope,SOC,Irrigation,N_fertilizer,Manure,P_fertilizer,Land_cover,Aridity_index,Evapo_transpiration,Cattle,Chiken,Goat,Pig,Sheep,GDP_per,GDP,HDI,Human_footprint,Dist_to_WWTP
0,0,11158.58755,25.75,50.5,22934.5,2.21,4.9,8.684375,3.25,0.581983,119.25,0,0,0,0,21,2191.5,2118,0,0,0,0,0,41782.57813,11622263808,0.890089,0,0.025859
0,0,33611.0835,25.700001,43.75,22949.25,2.21,4.875,58.597668,7.75,0.66312,102,0,0,0,0,21.5,4899.5,2110.25,177.896957,0,51.57045,206.100418,95.309052,41782.57813,8156512768,0.890089,1,0.040037
0,15,10870.13635,28.349999,126,19554.5,2.84,2.625,43.9137,8.875,0.234406,27.883126,0.238339,1.921,75.296997,0.298,16,5789.25,1874.75,2044.803223,1622.831299,257.041809,194.798813,78.535019,12837.09277,1139499392,0.657652,1,0.041745
0,2,7339.506102,27.975,119.25,20086,2.845,2.725,16.710701,3.625,0.218142,18.475801,0,1.921,75.296997,0.298,2,5630,1860,1847.071167,1502.618286,212.483902,163.314743,100.471573,8694.854492,488333760,0.64189,0,0.008447
0,2,773.64398,27.975,191.75,17377.75,2.95,1.4,0.7894,301.875,5.359597,65.558686,0.006765,0.172,3.918,0.021,12.5,9266,1540.75,774.897095,11165.62891,501.472443,716.238159,13.439896,1621.104736,59420652,0.397,0.475531,2.121664
0,2,183.249088,27.925,182.25,17320.25,2.9325,1.35,0.18005,331,6.431306,67.850077,0.006765,0.172,3.918,0.021,13,8886.75,1547,774.897095,11165.62891,501.472443,716.238159,13.439896,1621.104736,59420652,0.397,0.475531,2.106237
0,2,605.956257,27.925,179.75,17325.75,2.925,1.4,3.219475,342.5,6.932091,66.336044,0.008743,0.172,3.918,0.021,14.5,8810.75,1551,677.596252,22326.6582,395.211884,602.71698,18.675091,1621.104736,563685056,0.397,0.458033,2.094771
0,3,516.231512,28.025,173.75,17327.25,2.9575,1.35,0.8629,305.625,4.147245,70.953825,0.008743,0.172,3.918,0.021,15,8643.75,1548.75,677.596252,22326.6582,395.211884,602.71698,18.675091,1621.104736,563685056,0.397,0.458033,2.088369
0,3,6033.021271,28.075,177,17313.75,2.9625,1.275,17.6815,301,3.982323,66.321493,0.008743,0.172,3.918,0.021,13.75,8745.75,1547,677.596252,22326.6582,395.211884,602.71698,18.675091,1621.104736,563685056,0.397,0.458033,2.083508
0,1,8262.570473,28.1,175,17314.25,2.9775,1.25,27.7193,288.875,1.701014,71.472435,0.008743,0.172,3.918,0.021,16.25,8735.5,1544,677.596252,22326.6582,395.211884,602.71698,18.675091,1621.104736,563685056,0.397,0.458033,2.072452
0,0,3988.301422,28.075,180.75,17256.5,2.9625,1.125,3.503633,306.75,1.323348,69.085348,0.008743,0.172,3.918,0.021,13,8914.75,1542.25,677.596252,22326.6582,395.211884,602.71698,18.675091,1621.104736,563685056,0.397,0.458033,2.062777
0,7,3038.85968,28.05,173.5,17346.5,2.975,1.325,3.460233,292.5,1.306125,64.571905,0.008743,0.172,3.918,0.021,13.75,8711.25,1543.75,677.596252,22326.6582,395.211884,602.71698,18.675091,1621.104736,563685056,0.397,0.458033,2.061606
0,76,1086.520966,29.9,145,19970.25,2.3625,3.35,5.644267,462.375,0.678028,26.364108,0.813434,11.632,41.987999,2.091,14,4697,2240.5,1028.555786,84747.6875,5021.543457,60.798996,7035.694336,1718.332275,98502320,0.439985,0.489738,0.638628
0,33,1078.217377,29.925,143.25,19930,2.3625,2.975,2.747633,462.625,2.202723,26.035143,0.813434,11.632,41.987999,2.091,13,4701.25,2231.75,1028.555786,84747.6875,5021.543457,60.798996,7035.694336,1718.332275,98502320,0.439985,0.489738,0.631509
0,90,712.236862,30.1,109,19299.75,2.3975,3.375,0.9899,398.75,0.859173,24.506174,0.508077,5.535,35.094002,1.052,16,3475.25,2216,2067.48877,42895.67188,3241.191162,70.111183,10987.4209,1718.332275,249573792,0.439985,0.828318,0.204374
0,21,412.032875,28.799999,102.75,18863,2.3325,3.275,0.474475,543.625,0.334024,25.013336,0.477736,6.003,34.438,1.182,20,3720,2160,3084.750488,159366.8906,4167.935059,89.481003,9427.541016,1718.332275,144270352,0.439985,0.92896,0.096917
0,1,33628.11768,29.775,100,18728.25,2.3575,3.3,73.982034,490.25,1.034371,30.050048,0,5.535,35.094002,1.052,22,3430.25,2215,0,0,0,0,0,1718.332275,9878300672,0.439985,1,0.00342
0,14,20420.74121,29.75,100.5,18990,2.365,3.275,0.9263,476.875,1.066814,24.152782,0.20384,5.535,35.094002,1.052,22,3421,2194.5,3629.110352,187490.0625,4903.442383,105.271538,11091.2002,1718.332275,816355264,0.439985,1,0.003848
0,27,7255.96814,29.75,101.75,19088.25,2.37,3.35,1.2759,458.625,1.003777,25.967261,0.20384,5.535,35.094002,1.052,16,3433,2179.75,3629.110352,187490.0625,4903.442383,105.271538,11091.2002,1718.332275,816355264,0.439985,1,0.070428
0,43,2313.383804,29.95,105,19188,2.38,3.4,1.499967,426.5,0.777998,25.451614,0.373196,5.535,35.094002,1.052,16,3461.25,2184.25,3501.996338,175596.5,4769.004883,102.429161,11091.79297,1718.332275,126744680,0.439985,0.747325,0.153761
0,15,14648.67725,29.4,100,18717.25,2.35,3.45,24.2124,510.75,0.971333,26.976508,0.179342,6.003,34.438,1.182,22,3506.75,2201.25,4352.460938,133191.1094,8316.306641,88.404945,9153.724609,1718.332275,2725167872,0.439985,1,0.000503
0,7,94446.69531,29.575,99.5,18726.5,2.3525,3.325,81.699036,501.5,0.857511,31.780883,0,6.003,34.438,1.182,22,3445,2213.25,0,0,0,0,0,1718.332275,16820874240,0.439985,1,0.031099
0,18,4750.210999,29,99,18768.5,2.34,3.45,0.559967,534,0.417421,24.732784,0.243349,6.003,34.438,1.182,16,3522.5,2188,3304.058105,170696.9219,4464.250977,95.842575,10097.7832,1718.332275,302937088,0.439985,1,0.057845
0,85,2085.779739,31.575,121.5,20260.5,2.5,3.175,1.140875,191.875,0.496446,21.613146,0.74079,14.04,35.813,2.572,16,3865.5,2252.75,3878.123535,36915.93359,3064.672119,124.011093,29874.58984,1718.332275,160569472,0.439985,0.924538,0.932718
0,3,2074.928131,27.7,83,21961.75,2.8375,5.75,8.41425,28.375,2.795444,82.195216,0,0,0,0,4,5333.25,2062.5,0,0,0,0,0,17153.72266,569175680,0.690382,0,0.43359
0,0,5322.601501,27.875,83.25,21423,2.855,5.825,30.262125,12.5,0.853083,79.95433,0,0,0,0,10.75,5382.25,2059.25,0,0,0,0,0,17153.72266,569175680,0.690382,0,0.450093
0,56,783.080292,32.85,91.75,20299,2.575,2.65,3.9239,63.125,1.16836,18.105473,0.73919,17.370001,44.182999,2.887,16,3374,2259,1599.03064,43551.38672,2694.424072,58.135933,9064.43457,1718.332275,95962704,0.439985,0.795886,1.023025
0,24,1212.826363,32.200001,116.5,21231.75,2.68,2.75,9.28315,19.25,0.225919,16.29929,0.785464,24.955,50.736,4.097,20,4278.25,2103.5,592.817932,50739.60547,1302.987915,42.497982,4217.08252,1718.332275,629556224,0.439985,1,0.123712
0,0,708.349762,31.700001,103.75,21408.75,2.9125,3.675,0.14515,4,0.092082,19.879735,0.28873,0,0,0,16,4997.75,2100.25,0,0,0,0,0,1718.332275,17132546,0.439985,0.496019,0.598852
0,0,485.356844,31.733334,103,21566.33333,2.92,3.3,0.138,2.625,0.141362,17.761209,0.28873,0,0,0,19.75,3719.5,2110.666667,0,0,0,0,0,1718.332275,17132546,0.439985,0.496019,0.611272
0,4,91013.08643,28.425,321.75,16839.5,3.0275,2.075,45.3113,23.5,1.518798,17.5,0.296876,6.351,49.761002,0.922,20.5,15373.25,1643.75,90.244308,436979.1563,189.248734,6695.396973,1.381705,4642.817871,2860335616,0.753076,1,0.030958
0,11,54269.80957,28.625,318.25,16847,3.0125,2.075,41.862167,46,2.575305,14,0.227285,6.351,49.761002,0.922,21.5,14935.75,1687.25,43.553059,85205.84375,88.385445,5690.793457,4.438019,4642.817871,6787411456,0.753076,1,0.052717
0,3,59331.91504,28.775,305.75,16767.25,3.015,2.25,79.681933,46.125,1.49162,14,0.12053,6.351,49.761002,0.922,22,14349.75,1715.25,0,0,0,0,0,10764.42188,67788296192,0.826113,1,0.049441
0,3,58477.92188,28.849999,295,16751.25,3.02,2.275,79.225901,33.125,1.027928,14,0.12053,6.351,49.761002,0.922,22,13972.25,1719,0,0,0,0,0,10764.42188,67788296192,0.826113,1,0.032774
0,7,22456.99463,28.875,285.25,16732.25,3.025,2.3,71.143698,26.625,1.269681,14,0.12053,6.351,49.761002,0.922,22,13546,1723.75,0,0,0,0,0,10764.42188,67788296192,0.826113,1,0.016108
0,7,63303.85645,28.9,284.25,16739.5,3.0325,2.275,71.874225,12,0.258618,14,0.227285,6.351,49.761002,0.922,22,13598.25,1709,43.553059,85205.84375,88.385445,5690.793457,4.438019,4642.817871,6787411456,0.753076,1,0.018262
0,57,2323.171585,29,106.75,17870.75,2.93,1.175,2.1223,4.875,0.130165,63,0.688492,46.198002,23.488001,11.026,16,5722.25,1768,314.254303,28202.2832,108.56356,22.560053,6.025357,4869.254395,451456640,0.574,1,0.06922
0,22,4101.951294,28.9,121.5,17711.75,2.93,1.275,18.091033,5.5,0.228717,78,0.557426,17.107,30.031,4.095,16,6174,1762.75,317.407379,9897.921875,160.210007,486.440765,3.626608,19099.38477,3564126464,0.574,1,0.093117
0,11,6141.399231,29,125.75,17681.25,2.93,1.3,12.29185,5.625,0.211231,79.5,0.557426,17.107,30.031,4.095,20.5,6261,1769,317.407379,9897.921875,160.210007,486.440765,3.626608,19099.38477,3564126464,0.574,1,0.056111
0,2,15486.58252,29.1,115.5,17603.25,2.945,1.425,34.308633,5.5,0.284503,0,0.26521,20.504999,15.383,4.823,16,6277.75,1790.5,278.982208,17470.13086,285.065186,625.212036,25.072124,10433.57617,2314665216,0.574,1,0.092233
0,3,30339.36231,29.1,115.5,17569.75,2.9475,1.4,17.2064,5.625,0.394891,45,0.26521,20.504999,15.383,4.823,17.5,6348.5,1793.5,278.982208,17470.13086,285.065186,625.212036,25.072124,10433.57617,2314665216,0.574,1,0.115795
0,0,50970.45703,29.4,127,17552.75,2.97,1.675,77.218501,8,0.455427,0,0.155254,20.504999,15.383,4.823,22,7028,1835,203.437363,6461.968262,428.194305,5.728019,16.884848,27206.75586,15980090368,0.574,1,0.061757
0,4,31941.84961,29.4,142.25,17529.25,3.01,1.9,49.569601,4.875,0.354978,0,0.013439,0,0,0,20.5,7689.75,1854,0,0,0,0,0,27206.75586,27301384192,0.574,1,0
0,0,188.388241,30,79,20129.25,2.4975,2.325,0,4.625,0.230302,55.231771,0.112864,1.097,13.75,0.325,17,3103.25,2383,2955.37793,8039.018555,2335.266602,14.357701,281.092438,1516.959351,19556430,0.33,0.585842,1.806771
0,2,244.818848,30,78,20629.25,2.4925,2.4,6.81285,10.75,0.513302,42.371634,0.112864,1.097,13.75,0.325,18,3142.5,2375.75,2955.37793,8039.018555,2335.266602,14.357701,281.092438,1516.959351,19556430,0.33,0.585842,1.855523
0,11,266.779594,30,77.25,20971.75,2.49,2.8,0,8.5,0.693657,54.947014,0.181581,1.097,13.75,0.325,13,3144.25,2392.25,3400.516602,12642.8457,2937.69458,14.357701,342.681183,1516.959351,9178852,0.33,0.486602,1.904486
0,11,260.413425,29.925,79.25,20349,2.5,2.225,0,9.25,0.458266,49.168548,0.181581,1.097,13.75,0.325,13.5,3205,2370.5,3400.516602,12642.8457,2937.69458,14.357701,342.681183,1516.959351,9178852,0.33,0.486602,1.903689
0,10,193.292107,29.6,83.5,19890.75,2.495,2.35,0,9.625,0.36991,55.669255,0.179786,1.097,13.75,0.325,12,3231.75,2347,2944.57251,7123.774414,2211.143555,13.64465,259.183319,1516.959351,9702335,0.33,0.350823,2.06915
0,29,424.585373,29.1,102,20498,2.49,2.5,0,11.875,0.34157,57.032952,0.124442,0.441,15.116,0.131,18,3415.25,2329.25,4709.482422,4988.046387,3801.049316,26.009481,398.46106,1516.959351,20644586,0.33,0.397229,2.735436
0,21,319.893311,29.799999,85.75,19019,2.5,2.15,12.27685,12.625,1.264367,54.537455,0.035555,1.097,13.75,0.325,18,3305,2376.25,2942.404541,7950.415527,2262.582031,14.362853,270.818573,1516.959351,19385914,0.33,0.352734,1.95189
0,38,246.336132,29.799999,84.75,19416.75,2.505,2.25,0,7.375,0.368534,58.615766,0.035555,1.097,13.75,0.325,15,3283,2375,2942.404541,7950.415527,2262.582031,14.362853,270.818573,1516.959351,19385914,0.33,0.352734,1.968557
0,4,312.261574,29.175001,100.75,20583.75,2.4975,2.55,0,14.25,0.520409,59.282881,0.050212,0.441,15.116,0.131,18,3443.5,2323.75,7420.648926,5109.126465,4875.234863,7.897855,540.445007,1516.959351,13180318,0.33,0.389009,2.718573
0,12,475.423073,29.4,94,20766,2.5,2.875,0,10,0.501473,65.031814,0.105553,0.118,18.200001,0.009,16.5,3435,2343,3982.408203,7376.033203,2592.250488,0,343.391052,1516.959351,15471146,0.33,0.425462,2.4688
0,35,574.424812,29.275,97.5,20585.5,2.495,2.575,0,23.125,1.421538,54.860267,0.119705,0.118,18.200001,0.009,18,3480.25,2320.75,4148.187988,7299.90625,2690.549316,0,353.071899,1516.959351,23104980,0.33,0.502873,2.568793
0,4,457.238365,29.700001,93.75,20544.5,2.51,2.525,0,8.25,0.294759,69.757126,0.06065,0.118,18.200001,0.009,18,3522.25,2332.75,4572.149414,7871.443359,2626.30957,0,381.217712,1516.959351,46028524,0.33,0.600185,2.386708
0,4,518.941254,29.75,95.5,20353.75,2.51,2.35,6.74315,8.25,0.417752,65.036839,0.06065,0.118,18.200001,0.009,17,3564,2333.75,4572.149414,7871.443359,2626.30957,0,381.217712,1516.959351,46028524,0.33,0.600185,2.404005
0,0,10470.6311,28.7,115.5,21007.25,2.435,2.9,26.91355,417.75,6.787557,22.385449,0.029995,0.105,8.217,0.049,19,3474,2549.5,712.075134,613310.125,1253.006714,23.216637,204.938004,893.313782,709541056,0.222,1,0.050177
0,0,45744.52832,29.225,115.75,20608.5,2.4825,2.55,88.18195,340.625,1.121859,20.712061,0.029995,0.105,8.217,0.049,22,3494,2540,712.075134,613310.125,1253.006714,23.216637,204.938004,893.313782,709541056,0.222,1,0.034554
1,0,13824.16565,29.200001,117.25,19801.75,2.495,2.5,52.117299,322.875,0.40515,18.16353,0.030814,0.149,7.603,0.069,22,3616.75,2470.75,8195.154297,1200236.375,9576.328125,22.590097,12097.64258,893.313782,1026578176,0.222,1,0.027308
0,0,26625.88867,29.299999,119.75,19329,2.495,2.3,56.934052,326.625,0.511714,18.245902,0.029995,0.105,8.217,0.049,22,3717,2461.75,712.075134,613310.125,1253.006714,23.216637,204.938004,893.313782,709541056,0.222,1,0.019222
1,0,18159.75537,29.275,118.75,19447.25,2.5,2.325,20.348099,317.875,0.512804,18.153324,0.030814,0.149,7.603,0.069,22,3668.25,2459.25,8195.154297,1200236.375,9576.328125,22.590097,12097.64258,893.313782,1026578176,0.222,1,0.043985
0,0,61740.71094,29.200001,115,21011,2.5,2.875,45.347125,323.25,0.42383,23.337806,0.029995,0.105,8.217,0.049,22,3398,2565,712.075134,613310.125,1253.006714,23.216637,204.938004,893.313782,709541056,0.222,1,0
0,0,285.64994,29.6,102,21476,2.5125,2.25,52.008549,299.5,0.455195,24.776912,0.138952,0.284,19.521999,0.19,18,2931.5,2539.5,3716.519287,13026.26074,4809.912109,1224.240356,3277.561035,821.226135,69129776,0.290281,0.505531,2.069278
0,7,723.620102,30.4,102,22348,2.525,2.45,0.3429,277,0.368347,21.453097,0.28527,0.613,37.016998,0.409,16,2761.25,2584.75,1434.766724,28075.62695,5044.623047,536.887939,3909.963379,821.226135,9751574,0.290281,0.455451,0.014157
0,0,9593.954086,30.55,103,22000.75,2.52,2.475,32.851549,289.625,0.386894,25.122384,0.067293,0.613,37.016998,0.409,16,2840.75,2557.5,1688.475342,29585.81055,5160.765625,566.242065,4048.575439,821.226135,603996288,0.290281,1,0.062705
0,0,16776.14307,30.6,101,22757.5,2.525,2.225,54.876851,292,0.579944,23.571929,0.053506,0.578,34.811001,0.386,22,2706,2629.5,1671.591553,29289.9707,5109.161133,560.579956,4008.092041,821.226135,2021994368,0.290281,1,0.129608
0,0,22444.4541,30.425,103,22007.75,2.5225,2.55,49.335199,304.5,0.449509,27.610583,0.490576,0.613,37.016998,0.409,16,2853.75,2562.25,1689.017822,29595.31641,5162.423828,566.424011,4049.876465,821.226135,84972408,0.290281,0.570079,0.156012
0,3,158.201248,28.9,100,21726,2.56,2.2,0.10815,253,0.335294,24.047008,0.092495,0.291,10.651,0.195,18,2967.5,2492.75,148.819168,17822.4375,3640.251709,577.202698,2731.275146,821.226135,6161196.5,0.290281,0.349567,1.452268
0,0,25.422265,28.1,97,16342.25,2.36,2.925,1.340725,391.25,0.240955,36.567816,0.068283,0.21,8.921,0.02,16,2803.75,2318.25,1101.392578,529.608154,1218.385498,0,1394.846069,1753.260742,40767468,0.351179,0.433479,5.188469
0,1,8322.669067,21.975,344.75,19791.25,2.28,2.075,34.4957,940.5,4.265984,115.964485,0.126066,6.272,23.485001,0.788,1,14900,1721.75,2134.994629,502540.4063,16.857567,4134.655273,7.483432,7291.224609,1482029056,0.653,1,0.0035
0,1,13599.18945,21.775,338.25,19658.25,2.2475,2.1,34.528066,992.5,2.450146,108.415815,0.020991,6.272,23.485001,0.788,1,14510,1703.25,227.550827,12101.15918,11.517228,152.732681,4.308837,7291.224609,3896324608,0.653,1,0.013168
1,0,23902.23047,21.05,337.75,18809.75,2.15,2.125,84.829899,1157.5,1.614746,111.355684,0.052121,6.272,23.485001,0.788,6.25,20537.75,1621.75,599.789368,2018.833984,11.331682,407.536652,4.489078,7291.224609,9506052096,0.653,1,0.079836
0,0,16086.26209,20.225,394,18811.5,2.065,2.2,57.685301,1301.125,2.562772,111.091764,0.052121,6.272,23.485001,0.788,8.5,23644.75,1562.25,599.789368,2018.833984,11.331682,407.536652,4.489078,7291.224609,9506052096,0.653,1,0.129837
1,0,6094.230835,19.225,379.25,18834.25,1.96,2.275,6.982667,1479.25,4.999872,74.641209,0.079552,3.099,14.648,0.384,1,21802.25,1504.25,3289.381836,13948.58789,14.907183,2686.899902,6.055354,7291.224609,581937600,0.653,1,0.163171
1,0,3877.579391,26.275,296.75,18589.25,2.9875,1.3,14.818275,113.75,6.478336,24.569854,0.046233,0,0,0,1,13755.25,1719,149.99678,11247.98731,22.883289,46.770332,14.337167,10526.5166,9165286400,0.662,1,0.076161
0,10,45814.48145,15.7,113.75,16726,1.245,1.35,38.557301,2508.25,2.962931,36.671741,0.091806,2.314,45.82,2.009,22,6944.25,1632.5,12517.05469,9455.59082,1243.130371,14.436502,4263.941406,652.352234,1635955840,0.268988,1,0.070229
1,0,7455.110825,26.775,189.25,17602.25,3.0325,1.4,52.555125,48.5,2.307573,19.327868,0.046233,0,0,0,20,12230.75,1697.5,149.99678,11247.98731,22.883289,46.770332,14.337167,10526.5166,9165286400,0.662,1,0.029365
1,0,27534.13232,26.849999,211.25,17366,3.035,1.4,91.7607,40.125,2.232549,16.75705,0.046233,0,0,0,22,12828,1681.25,149.99678,11247.98731,22.883289,46.770332,14.337167,10526.5166,9165286400,0.662,1,0.018071
0,6,60268.18652,16.4,114,16789.5,1.2825,1.45,44.703501,2425,3.016116,33.025861,0.091806,2.314,45.82,2.009,20.5,6731.75,1670.75,12517.05469,9455.59082,1243.130371,14.436502,4263.941406,652.352234,1635955840,0.268988,1,0.05333
0,0,24709.5415,27.075,218.5,17257.25,3.055,1.5,80.450175,11.375,0.499801,15.593433,0.04896,0,0,0,22,13677.75,1685.25,0,0,0,0,0,10526.5166,12880984064,0.662,1,0
0,34,22498.1499,17.275,110.5,17373.5,1.3325,1.525,35.594501,2308.125,2.11524,31.630682,0.135799,2.314,45.82,2.009,22,6262.25,1723.75,36521.19922,14568.14356,1484.497803,8.861986,5321.278809,652.352234,1075103488,0.268988,1,0.003328
0,5,25229.63281,17.275,105,17794,1.35,1.475,47.539875,2265.5,2.377754,32.494462,0.135799,2.314,45.82,2.009,22,6019.75,1720.75,36521.19922,14568.14356,1484.497803,8.861986,5321.278809,652.352234,1075103488,0.268988,1,0.005708
0,0,355.845749,25.625,293,15811,2.655,1.725,0.531175,250.375,2.243054,67.324842,0.046596,0.003,3.438,0.001,17,16143.75,1603.25,100.959343,14053.37305,530.16925,238.139221,313.702942,1372.738159,10030763,0.272,0.632813,1.713446
0,0,663.17366,26.175001,297.5,15635.25,2.73,1.7,1.7742,118.375,1.853226,54.112244,0.061341,0.003,3.438,0.001,17,16158.25,1583.5,83.442299,13482.31055,503.287933,192.402451,352.425537,1372.738159,14175922,0.272,0.704063,1.751227
0,0,591.98632,26.125,298,15608.5,2.7275,1.65,0.154975,122.25,1.619055,55.705813,0.021636,0.003,3.438,0.001,17,16187.5,1590.5,56.255955,12588.9834,461.322876,121.435944,412.171356,1372.738159,10930996,0.272,0.68487,1.783329
0,0,412.256683,26.075,299.25,15560.5,2.7175,1.65,0,134.875,1.097862,54.711229,0.022051,0.003,3.438,0.001,17,16243.5,1594,44.371296,12200.60352,443.052307,90.407494,438.396484,1372.738159,34020860,0.272,1,1.803878
0,0,535.413254,26.45,304.25,15595.75,2.775,1.7,11.9137,75.75,1.206603,54.214573,0.019356,0.002,4.34,0.001,17,15538,1578.75,101.022163,14062.11621,530.499084,238.287384,313.898132,1372.738159,10359641,0.272,0.851241,1.503323
0,0,4685.781921,27.325,326.5,17921,2.845,3,5.8931,42.5,2.966492,198.096386,0.563134,28.424,7.772,3.637,16,18124.75,1833.75,456.827087,19021.66992,306.186218,27.158943,7.625935,2843.573975,371722368,0.626,1,0.400665
0,0,3879.814758,27.2,372,17858.75,2.82,2.8,4.77135,64,5.156962,222.034664,0.563134,28.424,7.772,3.637,2,19793.5,1825.75,456.827087,19021.66992,306.186218,27.158943,7.625935,2843.573975,371722368,0.626,1,0.405039
0,0,1185.491089,25.975,470.5,17483.5,2.6525,2.75,0.3327,241,13.664641,324.10611,0.237382,28.424,7.772,3.637,1,22535,1763.75,1489.319458,15686.79981,531.437256,16.210199,13.236081,3216.197021,76468040,0.626,1,0.375236
0,0,2616.16803,27.5,330,17785.5,2.92,2.95,8.52935,21.125,0.927847,255.827621,0.531349,28.424,7.772,3.637,12.25,18280.75,1823.25,1104.742798,83055.71875,278.530975,1275.848999,6.937147,5404.707031,2161966848,0.626,1,0.192861
0,1,13452.75366,27.700001,272.25,17659.25,2.98,3.55,55.678748,18.875,0.986424,275.486389,0.318447,0,0,0,22,15837.75,1818.25,1069.317749,82591.10938,268.816254,1266.132446,6.69519,5404.707031,5641277440,0.626,1,0.094763
0,0,721.698395,22.2,554.25,16317.75,2.2,2.525,0.110825,926.25,15.274528,297.586388,0.422746,46.485001,10.309,4.4,8.5,24388.5,1566.5,1753.237549,14632.27441,586.978027,13.096033,14.61939,3216.197021,249728016,0.626,1,0.34713
0,0,796.410843,21.35,519,16031.5,2.1025,2.45,0.1183,1086.625,14.575946,334.411499,0.422746,46.485001,10.309,4.4,1,23064.75,1534,1753.237549,14632.27441,586.978027,13.096033,14.61939,3216.197021,249728016,0.626,1,0.33157
0,5,6361.585938,27.5,347.75,17637.75,2.92,3.275,6.74685,19.625,1.061822,308.030525,0.531349,28.424,7.772,3.637,12.5,19078.75,1816.75,1104.742798,83055.71875,278.530975,1275.848999,6.937147,5404.707031,2161966848,0.626,1,0.174196
0,0,704.11351,19.35,390.25,15555.5,1.905,2.85,1.972375,1429.5,14.584331,355.136734,0.177292,46.485001,10.309,4.4,1,20510,1446.75,1357.916626,12488.62305,457.388,12.612686,11.391795,3216.197021,78407816,0.626,0.981119,0.339769
0,0,32428.97949,26.5,276.25,13344.75,2.9025,2.45,98.401501,26.375,1.775122,29.402155,0,0,0,0,22,9623,1515,0,0,0,0,0,2986.995361,9787944960,0.410216,1,0.168198
0,0,34895.82813,26.675001,281.75,13274.25,2.9,2.5,100,42.125,0.517461,28.044426,0,0,0,0,22,9649.25,1532.5,0,0,0,0,0,2986.995361,9787944960,0.410216,1,0.139749
0,0,35035.23828,26.55,281.5,13293.5,2.9025,2.5,97.776749,37.875,1.080413,32.57038,0,0,0,0,22,9746,1520.25,0,0,0,0,0,2986.995361,9787944960,0.410216,1,0.135419
0,0,43040.23438,26.625,284.5,13249,2.915,2.6,92.981298,24.25,1.669754,34.679425,0,0,0,0,22,9821.75,1516.75,0,0,0,0,0,2986.995361,9787944960,0.410216,1,0.119145
0,0,46560.12598,26.45,286.5,13285.25,2.9275,2.6,80.377602,15.125,1.32335,30.700444,0,0,0,0,22,9963,1503,0,0,0,0,0,2986.995361,17300035584,0.410216,1,0.099861
0,0,83997.37891,26.349999,288.25,13357,2.94,2.55,89.55975,5,0.962269,36.666906,0,0,0,0,22,10128.75,1485.25,0,0,0,0,0,2986.995361,17300035584,0.410216,1,0.082614
1,0,6863.187988,26.625,255.5,14976.75,2.97,1.85,5.790275,1,0.05469,40.553771,0.10118,0,0,0,3,7412.75,1556.25,0,0,0,0,0,1920.898071,256150944,0.345,0.461624,0.994229
0,0,6863.414673,26.575,258.25,14996.75,2.975,1.9,0.4755,1.125,0.070864,36.72247,0.10118,0,0,0,5.5,7418.5,1551.25,0,0,0,0,0,1920.898071,256150944,0.345,0.461624,0.994101
0,0,2994.336761,26.4,260.5,15237.75,2.98,1.9,31.8692,0.75,0.079148,36.256947,0.10118,0,0,0,17.5,7291.5,1552,0,0,0,0,0,1920.898071,256150944,0.345,0.461624,0.977435
0,0,14747.45789,26.650001,280,14383.75,2.975,2.5,49.560101,6.375,0.639397,42.848822,0.048709,0,0,0,8,8167.75,1550.25,2698.686279,80900.58594,2048.245605,9136.233398,1023.953247,1520.523682,1102398848,0.345,1,0.760764
0,0,2274.698059,26.275,275.75,15025,2.98,1.925,5.480125,1,0.066955,42.837383,0.13926,0,0,0,5.5,7818.5,1528,2166.839844,22843.2168,1497.6427,1539.093262,748.697327,1520.523682,42313776,0.345,0.485399,0.844278
0,0,760.774384,26.45,285,14934,2.99,2,0,0.25,0.089559,48.842363,0.017549,0,0,0,20,8030,1532.5,1513.635132,24597.89453,483.388184,4465.551758,241.654099,1520.523682,246990336,0.345,0.672136,0.845621
0,0,45827.48633,26.849999,279.75,14809.25,2.9975,2.5,83.500025,6.75,0.396642,41.467093,0,0,0,0,22,7783.5,1585.25,0,0,0,0,0,1920.898071,810223296,0.345,1,0.949458
0,0,4055.560741,25.9,867,14185,2.81,2.6,28.549049,0.5,0.173918,0,0,0,0,0,20,7609.25,1481,0,0,0,0,0,872.84021,659566144,0.323359,0,0.914815
0,0,20896.29492,25.866666,868.666667,14163.33333,2.793333,2.7,72.728198,15.375,2.343998,38.131798,0,0,0,0,20,22827.5,1489.666667,0,0,0,0,0,872.84021,659566144,0.323359,0,0.906139
0,0,17762.29712,25.9,866.25,14205.5,2.8025,2.625,46.344999,10,1.359683,34.672661,0,0,0,0,20,30323,1486.75,0,0,0,0,0,872.84021,659566144,0.323359,0,0.883295
0,0,21155.22925,25.9,859,14183,2.8,2.6,63.4812,4.875,0.36441,35.55596,0,0,0,0,20,22618.75,1485.333333,0,0,0,0,0,872.84021,659566144,0.323359,0,0.868983
0,0,21547.21094,25.9,848.75,14332.75,2.8,2.575,29.653775,4.75,0.332652,35.206595,0,0,0,0,20,29733,1490,0,0,0,0,0,872.84021,659566144,0.323359,0,0.854756
